Name,Category,Rating,Reviews,Location_Area,Has_Website
The Rightline Fitness - Best Gym in Galta gate | Rajapark | Transport Nagar | Jaipur City |,Gym,4.9,142,Jaipur,0
RK Body Care Gym,Fitness Center,4.4,60,Jaipur,0
FIRE FIT GYM,Gym,4.7,44,Jaipur,0
Street Workout Gym,Gym,4.4,43,Jaipur,0
Flex Studio's Gym & Fitness,Gym,4.5,64,Jaipur,0
Anytime Fitness Bapu Nagar,Gym,4.5,144,Jaipur,0
Hulk fitness zone,Gym,4.8,179,Jaipur,0
GYM TOWN,Gym,4.9,11,Jaipur,0
BodyLab Gym,Gym,5.0,46,Jaipur,0
The Survivors Gym,Gym,4.4,164,Jaipur,0
