Name,Category,Rating,Reviews,Location_Area,Has_Website
Paul Auto Garage,Car Repair And Maintenance Service,4.2,32,Mumbai,0
"Wellness Forever Pharmacy - Amboli Church, Andheri West",Pharmacy,4.8,91,Mumbai,1
GLORIOUS PHARMACY,Pharmacy,4.6,65,Mumbai,0
"Zeno Health Pharmacy - Mahakali Caves Road, Andheri East.",Pharmacy,4.6,302,Mumbai,1
Apollo Pharmacy CSMIA L3 International Departures,Pharmacy,4.2,82,Mumbai,1
Apollo Pharmacy Bandra West S V Road,Pharmacy,4.0,47,Mumbai,1
NEW ELITE CHEMIST & SUPERMARKET,Pharmacy,4.9,24,Mumbai,1
"Zeno Health Pharmacy - Marol Military Road, Andheri East.",Pharmacy,4.7,279,Mumbai,1
Apollo Pharmacy Mahakali Caves Road,Pharmacy,3.2,56,Mumbai,1
NEW LIBERTY DRUG CORNER,Pharmacy,4.3,87,Mumbai,0
"Zeno Health Pharmacy - Nehru Road, Vile Parle East.",Pharmacy,4.9,92,Mumbai,1
"Wellness Forever Pharmacy - off Linking Road, Khar West",Pharmacy,5.0,1,Mumbai,1
Mumbai Medical Market LLP,Pharmacy,4.6,19,Mumbai,0
Bandra Medical Stores,Pharmacy,4.3,64,Mumbai,0
Moon Studios-The Family Salon-Nanoplastia Hair Treatment | Hydra Medi Facial | Olaplex Hair Treatment-Balayage Hair colour,Beauty Salon,4.9,552,Mumbai,1
Dessert THE Cake Shop,Bakery,4.9,395,Mumbai,0
"Theobroma Bakery and Cake Shop - Powai, Mumbai",Cake Shop,4.4,4145,Mumbai,1
MOJZA Moments With Cakes,Bakery,4.9,1358,Mumbai,1
Gluttony - Over Indulgence,Cake Shop,4.8,793,Mumbai,0
"Theobroma Bakery and Cake Shop - Chembur, Mumbai",Cake Shop,4.3,1682,Mumbai,1
FAMOUS CAKE,Bakery,5.0,197,Mumbai,0
Diamond Chemist,Pharmacy,3.7,57,Mumbai,0
Amar Medical Stores,Pharmacy,4.3,74,Mumbai,0
