Name,Category,Rating,Reviews,Location_Area,Has_Website
Fashion tv saloon,Hair Salon,0.0,0,Sahibzada Ajit Singh Nagar,0
GoMechanic - Car Mechanic Mohali,Auto Repair Shop,3.3,24,Sahibzada Ajit Singh Nagar,1
GoMechanic Chandigarh (H.Q.),Auto Repair Shop,3.1,54,Sahibzada Ajit Singh Nagar,1
"Motor Market,Phase-7,Mohali",Car Repair And Maintenance Service,4.1,1340,Sahibzada Ajit Singh Nagar,0
Permesh car scanning & meter repair,Car Repair And Maintenance Service,5.0,6,Sahibzada Ajit Singh Nagar,0
VISHVKARMA AUTO CENTRE,Car Repair And Maintenance Service,4.5,70,Sahibzada Ajit Singh Nagar,0
Mittal Dental Care & Implant Centre Clinic In Mohali Sector 68,Dentist,4.9,121,Sahibzada Ajit Singh Nagar,1
Dental Implant & Invisalign Clinic Mohali,Dentist,4.9,152,Sahibzada Ajit Singh Nagar,1
The Smile Project: Dental Clinic,Dentist,4.9,120,Sahibzada Ajit Singh Nagar,1
Dr Manmeet’s Dental Health Care | Dentist in Mohali | Dental Clinic in Mohali,Dentist,4.7,22,Sahibzada Ajit Singh Nagar,0
Japjee Family Dental Clinic - Best Dentist in Mohali & Chandigarh,Dentist,4.9,104,Sahibzada Ajit Singh Nagar,1
"Lumina Dental Clinic & Implant Centre, Sector 68 Mohali | Best Dentist in Sector 68 Mohali",Dentist,5.0,305,Sahibzada Ajit Singh Nagar,1
True Smilez | Best Dentist in Chandigarh | Invisalign Specialist,Dentist,4.9,215,Sahibzada Ajit Singh Nagar,1
Elite Dental & Implant Clinic : Dental & Implant Clinic In Mohali,Dentist,5.0,44,Sahibzada Ajit Singh Nagar,0
GoMechanic - Car Helpline Mohali,Auto Repair Shop,2.6,26,Sahibzada Ajit Singh Nagar,1
27 Sweet Walk,Bakery,4.7,131,Sahibzada Ajit Singh Nagar,1
Little More Bakery,Bakery,4.5,25,Sahibzada Ajit Singh Nagar,0
Sweet Treats By Neha - Best Cake | Eggless Cake | Best Homemade Cake | Best Customized Cake in Mohali,Cake Shop,4.8,37,Sahibzada Ajit Singh Nagar,0
Sweet Boulevard - Eggless | Fresh | Customised Cakes | Homemade Baked Items in Mohali I Chandigarh,Bakery,5.0,33,Sahibzada Ajit Singh Nagar,1
Suchali's Artisan Bakehouse - Mohali,Bakery,5.0,29,Sahibzada Ajit Singh Nagar,1
Hitika's Bakes & More,Bakery,4.9,14,Sahibzada Ajit Singh Nagar,0
Kynora Bakery | Cake Shop & Desserts in Mohali,Bakery,4.6,37,Sahibzada Ajit Singh Nagar,1
BAKESTO,Bakery,4.3,180,Sahibzada Ajit Singh Nagar,1
Lovely Sweet & Bakers,Bakery,4.3,667,"Chandigarh, Sahibzada Ajit Singh Nagar",1
Ahaanashi Home Baker,Bakery,5.0,111,Sahibzada Ajit Singh Nagar,0
Ur.due.dessert,Bakery,5.0,30,Sahibzada Ajit Singh Nagar,0
Best Baker & Cafe,Bakery,4.9,33,Sahibzada Ajit Singh Nagar,0
A New Day Wellness Spa,Health Spa,4.3,11,Sahibzada Ajit Singh Nagar,0
Kioraa Spa,Spa,5.0,54,Sahibzada Ajit Singh Nagar,1
Blossom Spa and saloon,Spa,3.7,142,Sahibzada Ajit Singh Nagar,0
Tulip Family Spa,Spa,4.6,30,Sahibzada Ajit Singh Nagar,0
Own Spa best spa in Mohali,Spa,3.9,69,Sahibzada Ajit Singh Nagar,1
Dr. Robin Mittal - Dentist in Mohali | Dental Clinic in Mohali,Dentist,0.0,0,Sahibzada Ajit Singh Nagar,1
𝗧𝗵𝗲 𝗦𝗺𝗶𝗹𝗲 𝗦𝘁𝘂𝗱𝗶𝗼 - Best Cosmetic Dentist | Best Pediatric Dentist | Best Braces Specialist | Best Dentist in Mohali,Dentist,5.0,6,Sahibzada Ajit Singh Nagar,1
